Monitoring Stations,Month,Year,pH (units),Ammonia (mg/L),Nitrate (mg/L),Inorganic Phosphate (mg/L),BOD (mg/l),Dissolved Oxygen (mg/l),Total coliforms (MPN/100ml),Phytoplankton (cells/ml),Wind,Condition,Day,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precip.,Date
Stn XIX (Muntinlupa),6,2021,8.1,0.08360000000000001,0.131,0.105,1.0,7.5,28.0,403552.0,17.0,2,8,670.7407407407408,28.185185185185187,24.85185185185185,82.44444444444444,6.074074074074074,0.0,1006.4722222222222,0.0,2021-06-08
Stn XX (GEMS),6,2021,8.3,0.046200000000000005,0.252,0.105,2.0,6.1,237.0,159929.0,17.0,2,8,670.7407407407408,28.185185185185187,24.85185185185185,82.44444444444444,6.074074074074074,0.0,1006.4722222222222,0.0,2021-06-08
Stn XXI (Cardona),6,2021,8.9,0.030000000000000006,0.148,0.09,2.0,9.1,18.0,539199.0,17.0,2,8,670.7407407407408,28.185185185185187,24.85185185185185,82.44444444444444,6.074074074074074,0.0,1006.4722222222222,0.0,2021-06-08
Stn XXII (Jala-jala),6,2021,8.1,0.0112,0.05,0.023,3.0,7.3,18.0,437761.0,17.0,2,8,670.7407407407408,28.185185185185187,24.85185185185185,82.44444444444444,6.074074074074074,0.0,1006.4722222222222,0.0,2021-06-08
Stn XXIII (Lumban),6,2021,8.8,0.013600000000000001,0.05,0.06,3.0,8.8,43.0,586080.0,17.0,2,8,670.7407407407408,28.185185185185187,24.85185185185185,82.44444444444444,6.074074074074074,0.0,1006.4722222222222,0.0,2021-06-08
Stn. I (Central West Bay),7,2021,8.9,0.11,0.05,0.11,3.0,8.1,59.0,26788.0,17.0,2,5,633.4285714285714,28.178571428571427,25.178571428571427,84.17857142857143,7.928571428571429,0.0,1003.3060714285714,0.0,2021-07-05
Stn II (East Bay),7,2021,8.9,0.047,0.05,0.069,0.5,7.9,50.0,53888.0,17.0,2,5,633.4285714285714,28.178571428571427,25.178571428571427,84.17857142857143,7.928571428571429,0.0,1003.3060714285714,0.0,2021-07-05
Stn. IV (Central Bay),7,2021,8.5,0.04,0.124,0.0151,2.0,7.1,35.0,28231.0,17.0,2,5,633.4285714285714,28.178571428571427,25.178571428571427,84.17857142857143,7.928571428571429,0.0,1003.3060714285714,0.0,2021-07-05
Stn V (Northern West Bay),7,2021,9.1,0.064,0.05,0.137,4.0,8.1,19.0,125205.0,17.0,2,5,633.4285714285714,28.178571428571427,25.178571428571427,84.17857142857143,7.928571428571429,0.0,1003.3060714285714,0.0,2021-07-05
Stn VIII (South Bay),7,2021,8.8,0.03,0.05,0.084,2.0,7.8,54.0,111387.0,17.0,2,5,633.4285714285714,28.178571428571427,25.178571428571427,84.17857142857143,7.928571428571429,0.0,1003.3060714285714,0.0,2021-07-05
Stn XIII (Taytay),7,2021,8.8,0.065,0.05,0.189,3.0,6.8,39.0,199310.0,17.0,2,5,633.4285714285714,28.178571428571427,25.178571428571427,84.17857142857143,7.928571428571429,0.0,1003.3060714285714,0.0,2021-07-05
Stn XV (San Pedro),7,2021,9.1,0.05,0.05,0.137,3.0,7.8,47.0,141935.0,17.0,2,5,633.4285714285714,28.178571428571427,25.178571428571427,84.17857142857143,7.928571428571429,0.0,1003.3060714285714,0.0,2021-07-05
Stn.XVI (Sta Rosa),7,2021,8.8,0.05,0.05,0.114,2.0,7.1,634.0,22696.0,17.0,2,5,633.4285714285714,28.178571428571427,25.178571428571427,84.17857142857143,7.928571428571429,0.0,1003.3060714285714,0.0,2021-07-05
Stn XVII (Sanctuary),7,2021,8.9,0.022,0.05,0.102,2.0,8.5,18.0,29870.0,17.0,2,5,633.4285714285714,28.178571428571427,25.178571428571427,84.17857142857143,7.928571428571429,0.0,1003.3060714285714,0.0,2021-07-05
Stn XVIII (Pagsanjan),7,2021,9.6,0.026,0.05,0.075,2.0,8.1,40.0,27152.0,17.0,2,5,633.4285714285714,28.178571428571427,25.178571428571427,84.17857142857143,7.928571428571429,0.0,1003.3060714285714,0.0,2021-07-05
Stn XIX (Muntinlupa),7,2021,9.2,0.047,0.05,0.111,4.0,9.6,25.0,63761.0,17.0,2,5,633.4285714285714,28.178571428571427,25.178571428571427,84.17857142857143,7.928571428571429,0.0,1003.3060714285714,0.0,2021-07-05
Stn XX (GEMS),7,2021,8.4,0.075,0.05,0.083,2.0,6.3,235.0,44803.0,17.0,2,5,633.4285714285714,28.178571428571427,25.178571428571427,84.17857142857143,7.928571428571429,0.0,1003.3060714285714,0.0,2021-07-05
Stn XXI (Cardona),7,2021,7.8,0.041,0.05,0.148,4.0,7.4,18.0,31122.0,17.0,2,5,633.4285714285714,28.178571428571427,25.178571428571427,84.17857142857143,7.928571428571429,0.0,1003.3060714285714,0.0,2021-07-05
Stn XXII (Jala-jala),7,2021,8.8,0.041,0.05,0.108,3.0,7.8,24.0,94431.0,17.0,2,5,633.4285714285714,28.178571428571427,25.178571428571427,84.17857142857143,7.928571428571429,0.0,1003.3060714285714,0.0,2021-07-05
Stn XXIII (Lumban),7,2021,8.0,0.041,0.284,0.063,5.0,6.7,85.0,3373.0,17.0,2,5,633.4285714285714,28.178571428571427,25.178571428571427,84.17857142857143,7.928571428571429,0.0,1003.3060714285714,0.0,2021-07-05
Stn. I (Central West Bay),8,2021,8.2,0.03,1.13,0.12,3.0,7.0,268.0,7795.0,12.0,2,2,660.8148148148148,29.296296296296298,25.14814814814815,78.70370370370371,20.59259259259259,10.555555555555555,1002.595925925926,0.0,2021-08-02
Stn II (East Bay),8,2021,8.2,0.03,0.57,0.04,1.0,7.2,106.0,14159.0,12.0,2,2,660.8148148148148,29.296296296296298,25.14814814814815,78.70370370370371,20.59259259259259,10.555555555555555,1002.595925925926,0.0,2021-08-02
Stn. IV (Central Bay),8,2021,8.3,0.03,0.31,0.13,2.0,7.2,55.0,18030.0,12.0,2,2,660.8148148148148,29.296296296296298,25.14814814814815,78.70370370370371,20.59259259259259,10.555555555555555,1002.595925925926,0.0,2021-08-02
Stn V (Northern West Bay),8,2021,8.4,0.03,0.29,0.12,1.0,7.8,125.0,10056.0,12.0,2,2,660.8148148148148,29.296296296296298,25.14814814814815,78.70370370370371,20.59259259259259,10.555555555555555,1002.595925925926,0.0,2021-08-02
Stn VIII (South Bay),8,2021,8.7,0.03,0.05,0.05,0.5,7.4,8.0,26204.0,12.0,2,2,660.8148148148148,29.296296296296298,25.14814814814815,78.70370370370371,20.59259259259259,10.555555555555555,1002.595925925926,0.0,2021-08-02
Stn XIII (Taytay),8,2021,8.7,0.02,0.29,0.11,1.0,7.8,194.0,14158.0,12.0,2,2,660.8148148148148,29.296296296296298,25.14814814814815,78.70370370370371,20.59259259259259,10.555555555555555,1002.595925925926,0.0,2021-08-02
Stn XV (San Pedro),8,2021,8.7,0.03,0.17,0.09,1.0,7.9,167.0,15550.0,12.0,2,2,660.8148148148148,29.296296296296298,25.14814814814815,78.70370370370371,20.59259259259259,10.555555555555555,1002.595925925926,0.0,2021-08-02
Stn.XVI (Sta Rosa),8,2021,8.3,0.12,0.32,0.15,3.0,7.2,1006.0,17845.0,12.0,2,2,660.8148148148148,29.296296296296298,25.14814814814815,78.70370370370371,20.59259259259259,10.555555555555555,1002.595925925926,0.0,2021-08-02
Stn XVII (Sanctuary),8,2021,8.559999999999999,0.046,0.0696,0.14939999999999998,2.8,8.72,18.0,,12.0,2,2,660.8148148148148,29.296296296296298,25.14814814814815,78.70370370370371,20.59259259259259,10.555555555555555,1002.595925925926,0.0,2021-08-02
Stn XVIII (Pagsanjan),8,2021,7.4,0.03,0.24,0.04,2.0,8.0,122.0,11687.0,12.0,2,2,660.8148148148148,29.296296296296298,25.14814814814815,78.70370370370371,20.59259259259259,10.555555555555555,1002.595925925926,0.0,2021-08-02
Stn XIX (Muntinlupa),8,2021,8.7,0.02,0.16,0.09,1.0,8.0,108.0,11852.0,12.0,2,2,660.8148148148148,29.296296296296298,25.14814814814815,78.70370370370371,20.59259259259259,10.555555555555555,1002.595925925926,0.0,2021-08-02
Stn XX (GEMS),8,2021,8.0,0.05,0.76,0.13,2.0,5.6,474.0,9430.0,12.0,2,2,660.8148148148148,29.296296296296298,25.14814814814815,78.70370370370371,20.59259259259259,10.555555555555555,1002.595925925926,0.0,2021-08-02
Stn XXI (Cardona),8,2021,8.4,0.02,0.27,0.07,5.0,7.4,24.0,12952.0,12.0,2,2,660.8148148148148,29.296296296296298,25.14814814814815,78.70370370370371,20.59259259259259,10.555555555555555,1002.595925925926,0.0,2021-08-02
Stn XXII (Jala-jala),8,2021,8.9,0.03,0.07,0.05,0.5,8.2,47.0,26350.0,12.0,2,2,660.8148148148148,29.296296296296298,25.14814814814815,78.70370370370371,20.59259259259259,10.555555555555555,1002.595925925926,0.0,2021-08-02
Stn XXIII (Lumban),8,2021,8.1,0.03,0.21,0.03,4.0,7.2,247.0,31093.0,12.0,2,2,660.8148148148148,29.296296296296298,25.14814814814815,78.70370370370371,20.59259259259259,10.555555555555555,1002.595925925926,0.0,2021-08-02
Stn. I (Central West Bay),9,2021,9.2,0.07,0.3,0.03,0.9,6.8,85.0,27896.0,17.0,2,6,676.9230769230769,27.76923076923077,25.07692307692308,85.76923076923077,7.538461538461538,0.0,1006.213076923077,0.0,2021-09-06
Stn II (East Bay),9,2021,8.8,0.07,0.45,0.06,1.4,7.6,62.0,7727.0,17.0,2,6,676.9230769230769,27.76923076923077,25.07692307692308,85.76923076923077,7.538461538461538,0.0,1006.213076923077,0.0,2021-09-06
Stn. IV (Central Bay),9,2021,9.1,0.03,0.31,0.09,2.0,7.9,30.0,550846.0,17.0,2,6,676.9230769230769,27.76923076923077,25.07692307692308,85.76923076923077,7.538461538461538,0.0,1006.213076923077,0.0,2021-09-06
Stn V (Northern West Bay),9,2021,9.0,0.02,0.21,0.12,2.0,9.3,287.0,952237.0,17.0,2,6,676.9230769230769,27.76923076923077,25.07692307692308,85.76923076923077,7.538461538461538,0.0,1006.213076923077,0.0,2021-09-06
Stn VIII (South Bay),9,2021,8.9,0.03,0.27,0.08,1.8199999999999998,8.0,14.0,487383.0,17.0,2,6,676.9230769230769,27.76923076923077,25.07692307692308,85.76923076923077,7.538461538461538,0.0,1006.213076923077,0.0,2021-09-06
Stn XIII (Taytay),9,2021,9.4,0.03,0.17,0.18,1.4,6.9,194.0,126893.0,17.0,2,6,676.9230769230769,27.76923076923077,25.07692307692308,85.76923076923077,7.538461538461538,0.0,1006.213076923077,0.0,2021-09-06
Stn XV (San Pedro),9,2021,8.3,0.11,0.31,0.15,2.4,5.4,123.0,390309.0,17.0,2,6,676.9230769230769,27.76923076923077,25.07692307692308,85.76923076923077,7.538461538461538,0.0,1006.213076923077,0.0,2021-09-06
Stn.XVI (Sta Rosa),9,2021,9.0,0.04,0.24,0.1,0.9,6.9,1217.0,418899.0,17.0,2,6,676.9230769230769,27.76923076923077,25.07692307692308,85.76923076923077,7.538461538461538,0.0,1006.213076923077,0.0,2021-09-06
Stn XVII (Sanctuary),9,2021,9.6,0.07,0.13,0.1,2.2,9.1,18.0,702659.0,17.0,2,6,676.9230769230769,27.76923076923077,25.07692307692308,85.76923076923077,7.538461538461538,0.0,1006.213076923077,0.0,2021-09-06
Stn XVIII (Pagsanjan),9,2021,9.2,0.07,0.14,0.01,2.0,7.9,96.0,31971.0,17.0,2,6,676.9230769230769,27.76923076923077,25.07692307692308,85.76923076923077,7.538461538461538,0.0,1006.213076923077,0.0,2021-09-06
Stn XIX (Muntinlupa),9,2021,9.1,0.04,0.05,0.16,1.1,6.0,108.0,127031.0,17.0,2,6,676.9230769230769,27.76923076923077,25.07692307692308,85.76923076923077,7.538461538461538,0.0,1006.213076923077,0.0,2021-09-06
Stn XX (GEMS),9,2021,9.2,0.02,0.05,0.13,0.9,5.4,293.0,40955.0,17.0,2,6,676.9230769230769,27.76923076923077,25.07692307692308,85.76923076923077,7.538461538461538,0.0,1006.213076923077,0.0,2021-09-06
Stn XXI (Cardona),9,2021,9.2,0.03,0.05,0.1,1.8,8.5,57.0,131451.0,17.0,2,6,676.9230769230769,27.76923076923077,25.07692307692308,85.76923076923077,7.538461538461538,0.0,1006.213076923077,0.0,2021-09-06
Stn XXII (Jala-jala),9,2021,9.6,0.03,0.13,0.08,2.0,9.6,91.0,460306.0,17.0,2,6,676.9230769230769,27.76923076923077,25.07692307692308,85.76923076923077,7.538461538461538,0.0,1006.213076923077,0.0,2021-09-06
Stn XXIII (Lumban),9,2021,9.2,0.03,0.05,0.01,1.4,7.8,504.0,29406.0,17.0,2,6,676.9230769230769,27.76923076923077,25.07692307692308,85.76923076923077,7.538461538461538,0.0,1006.213076923077,0.0,2021-09-06
Stn. I (Central West Bay),10,2021,8.1,0.35,0.05,0.17,3.0,7.4,85.0,28648.0,2.0,3,4,1133.3333333333333,28.666666666666668,24.0,76.33333333333333,5.333333333333333,0.0,1004.92,0.0,2021-10-04
Stn II (East Bay),10,2021,7.7,0.05,0.05,0.08,3.0,7.8,114.0,8950.0,2.0,3,4,1133.3333333333333,28.666666666666668,24.0,76.33333333333333,5.333333333333333,0.0,1004.92,0.0,2021-10-04
Stn. IV (Central Bay),10,2021,7.8,0.01,0.05,0.14,4.0,7.3,31.0,31565.0,2.0,3,4,1133.3333333333333,28.666666666666668,24.0,76.33333333333333,5.333333333333333,0.0,1004.92,0.0,2021-10-04
Stn V (Northern West Bay),10,2021,8.3,0.02,0.05,0.17,2.0,7.6,432.0,11733.0,2.0,3,4,1133.3333333333333,28.666666666666668,24.0,76.33333333333333,5.333333333333333,0.0,1004.92,0.0,2021-10-04
Stn VIII (South Bay),10,2021,7.7,0.01,0.05,0.1,2.0,7.6,14.0,6136.0,2.0,3,4,1133.3333333333333,28.666666666666668,24.0,76.33333333333333,5.333333333333333,0.0,1004.92,0.0,2021-10-04
Stn XIII (Taytay),10,2021,8.3,0.01,0.14,0.2,4.0,7.4,241.0,42371.0,2.0,3,4,1133.3333333333333,28.666666666666668,24.0,76.33333333333333,5.333333333333333,0.0,1004.92,0.0,2021-10-04
Stn XV (San Pedro),10,2021,7.6,0.02,0.14,0.14,4.0,6.4,123.0,25103.0,2.0,3,4,1133.3333333333333,28.666666666666668,24.0,76.33333333333333,5.333333333333333,0.0,1004.92,0.0,2021-10-04
Stn.XVI (Sta Rosa),10,2021,7.6,0.05,0.05,0.13,2.0,6.9,1458.0,8624.0,2.0,3,4,1133.3333333333333,28.666666666666668,24.0,76.33333333333333,5.333333333333333,0.0,1004.92,0.0,2021-10-04
Stn XVII (Sanctuary),10,2021,8.0,0.04,0.05,0.12,3.0,7.7,19.0,9740.0,2.0,3,4,1133.3333333333333,28.666666666666668,24.0,76.33333333333333,5.333333333333333,0.0,1004.92,0.0,2021-10-04
Stn XVIII (Pagsanjan),10,2021,7.7,0.02,0.05,0.02,2.0,7.0,115.0,26310.0,2.0,3,4,1133.3333333333333,28.666666666666668,24.0,76.33333333333333,5.333333333333333,0.0,1004.92,0.0,2021-10-04
Stn XIX (Muntinlupa),10,2021,8.2,0.04,0.05,0.17,3.0,6.5,307.0,29496.0,2.0,3,4,1133.3333333333333,28.666666666666668,24.0,76.33333333333333,5.333333333333333,0.0,1004.92,0.0,2021-10-04
Stn XX (GEMS),10,2021,7.9,0.02,0.005,0.16,3.0,6.0,726.0,9412.0,2.0,3,4,1133.3333333333333,28.666666666666668,24.0,76.33333333333333,5.333333333333333,0.0,1004.92,0.0,2021-10-04
Stn XXI (Cardona),10,2021,7.7,0.04,0.05,0.17,2.0,6.9,134.0,7327.0,2.0,3,4,1133.3333333333333,28.666666666666668,24.0,76.33333333333333,5.333333333333333,0.0,1004.92,0.0,2021-10-04
Stn XXII (Jala-jala),10,2021,7.9,0.02,0.05,0.13,3.0,7.1,177.0,3609.0,2.0,3,4,1133.3333333333333,28.666666666666668,24.0,76.33333333333333,5.333333333333333,0.0,1004.92,0.0,2021-10-04
Stn XXIII (Lumban),10,2021,7.3,0.02,0.05,0.04,3.0,7.6,1107.0,6537.0,2.0,3,4,1133.3333333333333,28.666666666666668,24.0,76.33333333333333,5.333333333333333,0.0,1004.92,0.0,2021-10-04
Stn. I (Central West Bay),11,2021,8.1,0.07,0.05,0.18,1.0,6.8,46.0,14504.0,5.0,1,3,650.0,28.26923076923077,21.346153846153847,63.53846153846154,9.307692307692308,0.0,1008.1992307692308,0.0,2021-11-03
Stn II (East Bay),11,2021,7.9,0.4,0.1,0.13,2.0,7.7,54.0,35141.0,5.0,1,3,650.0,28.26923076923077,21.346153846153847,63.53846153846154,9.307692307692308,0.0,1008.1992307692308,0.0,2021-11-03
Stn. IV (Central Bay),11,2021,7.9,0.005,0.18,0.18,2.0,7.2,20.0,10811.0,5.0,1,3,650.0,28.26923076923077,21.346153846153847,63.53846153846154,9.307692307692308,0.0,1008.1992307692308,0.0,2021-11-03
Stn V (Northern West Bay),11,2021,8.2,0.005,0.05,0.16,3.0,6.9,67.0,112052.0,5.0,1,3,650.0,28.26923076923077,21.346153846153847,63.53846153846154,9.307692307692308,0.0,1008.1992307692308,0.0,2021-11-03
Stn VIII (South Bay),11,2021,8.1,0.005,0.05,0.15,2.0,7.5,41.0,9796.0,5.0,1,3,650.0,28.26923076923077,21.346153846153847,63.53846153846154,9.307692307692308,0.0,1008.1992307692308,0.0,2021-11-03
Stn XIII (Taytay),11,2021,8.5,0.005,0.05,0.18,5.0,7.2,47.0,145074.0,5.0,1,3,650.0,28.26923076923077,21.346153846153847,63.53846153846154,9.307692307692308,0.0,1008.1992307692308,0.0,2021-11-03
Stn XV (San Pedro),11,2021,8.3,0.005,0.05,0.16,4.0,7.3,36.0,93278.0,5.0,1,3,650.0,28.26923076923077,21.346153846153847,63.53846153846154,9.307692307692308,0.0,1008.1992307692308,0.0,2021-11-03
Stn.XVI (Sta Rosa),11,2021,8.2,0.005,0.18,0.17,3.0,7.3,442.0,41040.0,5.0,1,3,650.0,28.26923076923077,21.346153846153847,63.53846153846154,9.307692307692308,0.0,1008.1992307692308,0.0,2021-11-03
Stn XVII (Sanctuary),11,2021,8.0,0.005,0.27,0.18,2.0,7.2,19.0,6215.0,5.0,1,3,650.0,28.26923076923077,21.346153846153847,63.53846153846154,9.307692307692308,0.0,1008.1992307692308,0.0,2021-11-03
Stn XVIII (Pagsanjan),11,2021,8.0,0.005,0.05,0.08,3.0,7.7,62.0,55505.0,5.0,1,3,650.0,28.26923076923077,21.346153846153847,63.53846153846154,9.307692307692308,0.0,1008.1992307692308,0.0,2021-11-03
Stn XIX (Muntinlupa),11,2021,8.3,0.005,0.05,0.2,5.0,7.2,55.0,421301.0,5.0,1,3,650.0,28.26923076923077,21.346153846153847,63.53846153846154,9.307692307692308,0.0,1008.1992307692308,0.0,2021-11-03
Stn XX (GEMS),11,2021,8.0,0.005,0.05,0.18,3.0,6.5,392.0,27709.0,5.0,1,3,650.0,28.26923076923077,21.346153846153847,63.53846153846154,9.307692307692308,0.0,1008.1992307692308,0.0,2021-11-03
Stn XXI (Cardona),11,2021,8.1,0.005,0.13,0.19,2.0,7.3,98.0,12566.0,5.0,1,3,650.0,28.26923076923077,21.346153846153847,63.53846153846154,9.307692307692308,0.0,1008.1992307692308,0.0,2021-11-03
Stn XXII (Jala-jala),11,2021,8.1,0.06,0.15,0.17,2.0,7.4,95.0,11443.0,5.0,1,3,650.0,28.26923076923077,21.346153846153847,63.53846153846154,9.307692307692308,0.0,1008.1992307692308,0.0,2021-11-03
Stn XXIII (Lumban),11,2021,7.5,0.005,0.12,0.06,2.0,7.3,636.0,11630.0,5.0,1,3,650.0,28.26923076923077,21.346153846153847,63.53846153846154,9.307692307692308,0.0,1008.1992307692308,0.0,2021-11-03
Stn. I (Central West Bay),12,2021,8.3,0.209,0.38,0.22,3.0,7.4,46.0,9471.0,5.0,3,2,628.0,27.72,20.48,65.08,9.6,0.0,1007.452,0.0,2021-12-02
Stn II (East Bay),12,2021,8.4,0.059,0.25,0.15,2.0,7.5,56.0,3235.0,5.0,3,2,628.0,27.72,20.48,65.08,9.6,0.0,1007.452,0.0,2021-12-02
Stn. IV (Central Bay),12,2021,8.2,0.01,0.38,0.18,3.0,7.4,19.0,6487.0,5.0,3,2,628.0,27.72,20.48,65.08,9.6,0.0,1007.452,0.0,2021-12-02
Stn V (Northern West Bay),12,2021,8.1,0.039,0.66,0.24,2.0,7.0,30.0,3863.0,5.0,3,2,628.0,27.72,20.48,65.08,9.6,0.0,1007.452,0.0,2021-12-02
Stn VIII (South Bay),12,2021,8.3,0.011,0.305,0.18,2.0,7.9,24.0,9764.0,5.0,3,2,628.0,27.72,20.48,65.08,9.6,0.0,1007.452,0.0,2021-12-02
Stn XIII (Taytay),12,2021,8.1,0.005,0.62,0.25,2.0,7.2,54.0,5830.0,5.0,3,2,628.0,27.72,20.48,65.08,9.6,0.0,1007.452,0.0,2021-12-02
Stn XV (San Pedro),12,2021,8.2,0.005,0.21,0.18,1.0,7.5,36.0,3475.0,5.0,3,2,628.0,27.72,20.48,65.08,9.6,0.0,1007.452,0.0,2021-12-02
Stn.XVI (Sta Rosa),12,2021,8.2,0.015,0.29,0.22,4.0,7.6,107.0,2896.0,5.0,3,2,628.0,27.72,20.48,65.08,9.6,0.0,1007.452,0.0,2021-12-02
Stn XVII (Sanctuary),12,2021,8.1,0.012,0.34,0.19,2.0,7.3,20.0,7304.0,5.0,3,2,628.0,27.72,20.48,65.08,9.6,0.0,1007.452,0.0,2021-12-02
Stn XVIII (Pagsanjan),12,2021,8.2,0.01,0.13,0.12,2.0,7.7,112.0,13147.0,5.0,3,2,628.0,27.72,20.48,65.08,9.6,0.0,1007.452,0.0,2021-12-02
Stn XIX (Muntinlupa),12,2021,8.1,0.005,0.24,0.19,2.0,7.2,55.0,5932.0,5.0,3,2,628.0,27.72,20.48,65.08,9.6,0.0,1007.452,0.0,2021-12-02
Stn XX (GEMS),12,2021,8.1,0.005,0.26,0.19,3.0,7.1,633.0,4719.0,5.0,3,2,628.0,27.72,20.48,65.08,9.6,0.0,1007.452,0.0,2021-12-02
Stn XXI (Cardona),12,2021,8.2,0.011,0.28,0.2,2.0,7.5,42.0,2625.0,5.0,3,2,628.0,27.72,20.48,65.08,9.6,0.0,1007.452,0.0,2021-12-02
Stn XXII (Jala-jala),12,2021,8.3,0.017,0.23,0.17,2.0,7.8,51.0,5116.0,5.0,3,2,628.0,27.72,20.48,65.08,9.6,0.0,1007.452,0.0,2021-12-02
Stn XXIII (Lumban),12,2021,8.0,0.033,0.05,0.06,3.0,8.1,294.0,5663.0,5.0,3,2,628.0,27.72,20.48,65.08,9.6,0.0,1007.452,0.0,2021-12-02
Stn. I (Central West Bay),2,2022,8.3,0.546,0.631,0.209,1.0,7.5,19.0,472033.0,6.0,2,7,650.0,27.541666666666668,22.541666666666668,74.33333333333333,10.458333333333334,0.0,1010.2391666666668,0.0,2022-02-07
Stn II (East Bay),2,2022,8.4,0.168,0.394,0.241,2.0,7.5,51.0,307879.0,6.0,2,7,650.0,27.541666666666668,22.541666666666668,74.33333333333333,10.458333333333334,0.0,1010.2391666666668,0.0,2022-02-07
Stn. IV (Central Bay),2,2022,8.2,0.265,0.527,0.21,2.0,7.4,18.0,405663.0,6.0,2,7,650.0,27.541666666666668,22.541666666666668,74.33333333333333,10.458333333333334,0.0,1010.2391666666668,0.0,2022-02-07
Stn V (Northern West Bay),2,2022,8.5,0.289,0.351,0.173,2.0,8.0,19.0,446145.0,6.0,2,7,650.0,27.541666666666668,22.541666666666668,74.33333333333333,10.458333333333334,0.0,1010.2391666666668,0.0,2022-02-07
Stn VIII (South Bay),2,2022,8.4,0.211,0.431,0.069,2.0,7.7,19.0,393600.0,6.0,2,7,650.0,27.541666666666668,22.541666666666668,74.33333333333333,10.458333333333334,0.0,1010.2391666666668,0.0,2022-02-07
Stn XIII (Taytay),2,2022,8.6,0.225,0.351,0.14,3.0,7.4,37.0,845748.0,6.0,2,7,650.0,27.541666666666668,22.541666666666668,74.33333333333333,10.458333333333334,0.0,1010.2391666666668,0.0,2022-02-07
Stn XV (San Pedro),2,2022,8.3,0.207,0.44,0.1,2.0,7.6,19.0,422556.0,6.0,2,7,650.0,27.541666666666668,22.541666666666668,74.33333333333333,10.458333333333334,0.0,1010.2391666666668,0.0,2022-02-07
Stn.XVI (Sta Rosa),2,2022,8.3,0.199,0.636,0.14,3.0,7.8,19.0,589913.0,6.0,2,7,650.0,27.541666666666668,22.541666666666668,74.33333333333333,10.458333333333334,0.0,1010.2391666666668,0.0,2022-02-07
Stn XVII (Sanctuary),2,2022,8.3,0.196,0.48,0.17,2.0,7.6,20.0,425200.0,6.0,2,7,650.0,27.541666666666668,22.541666666666668,74.33333333333333,10.458333333333334,0.0,1010.2391666666668,0.0,2022-02-07
Stn XVIII (Pagsanjan),2,2022,8.2,0.168,0.379,0.1,3.0,7.4,68.0,586410.0,6.0,2,7,650.0,27.541666666666668,22.541666666666668,74.33333333333333,10.458333333333334,0.0,1010.2391666666668,0.0,2022-02-07
Stn XIX (Muntinlupa),2,2022,8.1,0.171,0.512,0.16,2.0,7.5,19.0,582482.0,6.0,2,7,650.0,27.541666666666668,22.541666666666668,74.33333333333333,10.458333333333334,0.0,1010.2391666666668,0.0,2022-02-07
Stn XX (GEMS),2,2022,8.1,0.117,0.517,0.16,2.0,7.2,330.0,515641.0,6.0,2,7,650.0,27.541666666666668,22.541666666666668,74.33333333333333,10.458333333333334,0.0,1010.2391666666668,0.0,2022-02-07
Stn XXI (Cardona),2,2022,8.2,0.206,0.661,0.13,1.0,7.6,18.0,309276.0,6.0,2,7,650.0,27.541666666666668,22.541666666666668,74.33333333333333,10.458333333333334,0.0,1010.2391666666668,0.0,2022-02-07
Stn XXII (Jala-jala),2,2022,8.2,0.192,0.341,0.13,1.0,7.6,19.0,367977.0,6.0,2,7,650.0,27.541666666666668,22.541666666666668,74.33333333333333,10.458333333333334,0.0,1010.2391666666668,0.0,2022-02-07
Stn XXIII (Lumban),2,2022,8.1,0.209,0.005,0.05,3.0,7.8,39.0,987855.0,6.0,2,7,650.0,27.541666666666668,22.541666666666668,74.33333333333333,10.458333333333334,0.0,1010.2391666666668,0.0,2022-02-07
Stn. I (Central West Bay),3,2022,7.9,0.07,0.02,0.14,3.0,6.8,35.0,6304.0,6.0,1,1,650.0,28.666666666666668,20.33333333333333,61.375,11.541666666666666,3.25,1010.1979166666666,0.0,2022-03-01
Stn II (East Bay),3,2022,8.2,0.02,0.03,0.1,3.0,7.6,76.0,6482.0,6.0,1,1,650.0,28.666666666666668,20.33333333333333,61.375,11.541666666666666,3.25,1010.1979166666666,0.0,2022-03-01
Stn. IV (Central Bay),3,2022,8.0,0.04,0.01,0.14,2.0,7.0,28.0,8220.0,6.0,1,1,650.0,28.666666666666668,20.33333333333333,61.375,11.541666666666666,3.25,1010.1979166666666,0.0,2022-03-01
Stn V (Northern West Bay),3,2022,8.3,0.02,0.005,0.17,3.0,7.6,18.0,32976.0,6.0,1,1,650.0,28.666666666666668,20.33333333333333,61.375,11.541666666666666,3.25,1010.1979166666666,0.0,2022-03-01
Stn VIII (South Bay),3,2022,8.2,0.01,0.005,0.1,2.0,7.6,18.0,14008.0,6.0,1,1,650.0,28.666666666666668,20.33333333333333,61.375,11.541666666666666,3.25,1010.1979166666666,0.0,2022-03-01
Stn XIII (Taytay),3,2022,8.2,0.02,0.02,0.16,4.0,8.9,43.0,202722.0,6.0,1,1,650.0,28.666666666666668,20.33333333333333,61.375,11.541666666666666,3.25,1010.1979166666666,0.0,2022-03-01
Stn XV (San Pedro),3,2022,8.0,0.005,0.005,0.16,3.0,7.2,30.0,27939.0,6.0,1,1,650.0,28.666666666666668,20.33333333333333,61.375,11.541666666666666,3.25,1010.1979166666666,0.0,2022-03-01
